,sim_step,depth
11144,11144,0.43364606196262145
11145,11145,0.43367173784651114
11146,11146,0.4336974117099608
11147,11147,0.4337230835529826
11148,11148,0.4337487533755891
11149,11149,0.4337744211777923
11150,11150,0.4338000869596047
11151,11151,0.43382575072103846
11152,11152,0.43385141246210607
11153,11153,0.4338770721828197
11154,11154,0.4339027298831917
11155,11155,0.4339283855632343
11156,11156,0.4339540392229599
11157,11157,0.4339796908623807
11158,11158,0.434005340481509
11159,11159,0.43403098808035717
11160,11160,0.4340566336589374
11161,11161,0.434082277217262
11162,11162,0.4341079187553434
11163,11163,0.43413355827319366
11164,11164,0.43415919577082523
11165,11165,0.4341848312482503
11166,11166,0.4342104647054812
11167,11167,0.4342360961425303
11168,11168,0.4342617255594098
11169,11169,0.43428735295613186
11170,11170,0.434312978332709
11171,11171,0.43433860168915334
11172,11172,0.43436422302547717
11173,11173,0.4343898423416928
11174,11174,0.4344154596378125
11175,11175,0.4344410749138485
11176,11176,0.4344666881698132
11177,11177,0.4344922994057188
11178,11178,0.4345179086215776
11179,11179,0.43454351581740175
11180,11180,0.4345691209932036
11181,11181,0.43459472414899547
11182,11182,0.43462032528478955
11183,11183,0.4346459244005982
11184,11184,0.4346715214964336
11185,11185,0.43469711657230814
11186,11186,0.4347227096282339
11187,11187,0.4347483006642232
11188,11188,0.4347738896802884
11189,11189,0.43479947667644164
11190,11190,0.4348250616526952
11191,11191,0.4348506446090614
11192,11192,0.43487622554555255
11193,11193,0.43490180446218085
11194,11194,0.4349273813589585
11195,11195,0.4349529562358977
11196,11196,0.4349785290930109
11197,11197,0.43500409993031014
11198,11198,0.43502966874780785
11199,11199,0.4350552355455162
11200,11200,0.4350808003234474
11201,11201,0.4351063630816138
11202,11202,0.4351319238200275
11203,11203,0.4351574825387009
11204,11204,0.4351830392376462
11205,11205,0.4352085939168756
11206,11206,0.4352341465764014
11207,11207,0.4352596972162358
11208,11208,0.435285245836391
11209,11209,0.4353107924368793
11210,11210,0.4353363370177129
11211,11211,0.4353618795789042
11212,11212,0.4353874201204652
11213,11213,0.4354129586424083
11214,11214,0.4354384951447456
11215,11215,0.4354640296274894
11216,11216,0.435489562090652
11217,11217,0.43551509253424553
11218,11218,0.4355406209582823
11219,11219,0.43556614736277444
11220,11220,0.43559167174773433
11221,11221,0.43561719411317407
11222,11222,0.4356427144591059
11223,11223,0.43566823278554206
11224,11224,0.43569374909249486
11225,11225,0.43571926337997635
11226,11226,0.4357447756479989
11227,11227,0.4357702858965746
11228,11228,0.43579579412571584
11229,11229,0.4358213003354347
11230,11230,0.43584680452574337
11231,11231,0.4358723066966543
11232,11232,0.4358978068481794
11233,11233,0.43592330498033105
11234,11234,0.4359488010931215
11235,11235,0.4359742951865629
11236,11236,0.4359997872606674
11237,11237,0.4360252773154473
11238,11238,0.43605076535091486
11239,11239,0.4360762513670822
11240,11240,0.4361017353639615
11241,11241,0.43612721734156507
11242,11242,0.436152697299905
11243,11243,0.4361781752389936
11244,11244,0.436203651158843
11245,11245,0.4362291250594654
11246,11246,0.4362545969408731
11247,11247,0.4362800668030782
11248,11248,0.43630553464609295
11249,11249,0.43633100046992945
11250,11250,0.43635646427459995
11251,11251,0.4363819260601167
11252,11252,0.43640738582649186
11253,11253,0.4364328435737376
11254,11254,0.4364582993018662
11255,11255,0.43648375301088976
11256,11256,0.43650920470082044
11257,11257,0.43653465437167055
11258,11258,0.4365601020234522
11259,11259,0.4365855476561776
11260,11260,0.4366109912698589
11261,11261,0.4366364328645084
11262,11262,0.4366618724401381
11263,11263,0.4366873099967603
11264,11264,0.4367127455343872
11265,11265,0.4367381790530309
11266,11266,0.43676361055270363
11267,11267,0.4367890400334176
11268,11268,0.43681446749518493
11269,11269,0.43683989293801784
11270,11270,0.43686531636192855
11271,11271,0.43689073776692905
11272,11272,0.4369161571530317
11273,11273,0.43694157452024857
11274,11274,0.4369669898685919
11275,11275,0.4369924031980737
11276,11276,0.4370178145087063
11277,11277,0.437043223800502
11278,11278,0.43706863107347266
11279,11279,0.43709403632763066
11280,11280,0.43711943956298804
11281,11281,0.4371448407795571
11282,11282,0.4371702399773499
11283,11283,0.43719563715637855
11284,11284,0.4372210323166554
11285,11285,0.4372464254581924
11286,11286,0.4372718165810019
11287,11287,0.43729720568509595
11288,11288,0.4373225927704867
11289,11289,0.4373479778371863
11290,11290,0.4373733608852069
11291,11291,0.43739874191456074
11292,11292,0.4374241209252599
11293,11293,0.4374494979173166
11294,11294,0.4374748728907429
11295,11295,0.4375002458455509
11296,11296,0.4375256167817529
11297,11297,0.4375509856993611
11298,11298,0.43757635259838734
11299,11299,0.437601717478844
11300,11300,0.43762708034074327
11301,11301,0.4376524411840972
11302,11302,0.4376778000089179
11303,11303,0.4377031568152176
11304,11304,0.4377285116030084
11305,11305,0.4377538643723024
11306,11306,0.4377792151231118
11307,11307,0.4378045638554487
11308,11308,0.43782991056932524
11309,11309,0.4378552552647535
11310,11310,0.4378805979417458
11311,11311,0.437905938600314
11312,11312,0.43793127724047043
11313,11313,0.4379566138622272
11314,11314,0.4379819484655963
11315,11315,0.43800728105059
11316,11316,0.4380326116172204
11317,11317,0.43805794016549965
11318,11318,0.4380832666954399
11319,11319,0.43810859120705314
11320,11320,0.4381339137003516
11321,11321,0.4381592341753473
11322,11322,0.4381845526320526
11323,11323,0.4382098690704793
11324,11324,0.43823518349063983
11325,11325,0.43826049589254606
11326,11326,0.4382858062762102
11327,11327,0.43831111464164435
11328,11328,0.4383364209888606
11329,11329,0.43836172531787126
11330,11330,0.4383870276286882
11331,11331,0.4384123279213236
11332,11332,0.43843762619578963
11333,11333,0.43846292245209834
11334,11334,0.4384882166902619
11335,11335,0.43851350891029234
11336,11336,0.43853879911220184
11337,11337,0.43856408729600244
11338,11338,0.4385893734617063
11339,11339,0.43861465760932544
11340,11340,0.4386399397388721
11341,11341,0.4386652198503584
11342,11342,0.43869049794379616
11343,11343,0.43871577401919776
11344,11344,0.43874104807657527
11345,11345,0.43876632011594063
11346,11346,0.438791590137306
11347,11347,0.4388168581406835
11348,11348,0.4388421241260853
11349,11349,0.43886738809352344
11350,11350,0.4388926500430099
11351,11351,0.43891790997455693
11352,11352,0.43894316788817656
11353,11353,0.4389684237838809
11354,11354,0.43899367766168196
11355,11355,0.4390189295215919
11356,11356,0.4390441793636227
11357,11357,0.43906942718778663
11358,11358,0.4390946729940956
11359,11359,0.4391199167825618
11360,11360,0.4391451585531973
11361,11361,0.4391703983060141
11362,11362,0.4391956360410244
11363,11363,0.4392208717582402
11364,11364,0.4392461054576736
11365,11365,0.4392713371393367
11366,11366,0.4392965668032415
11367,11367,0.43932179444940017
11368,11368,0.43934702007782467
11369,11369,0.43937224368852723
11370,11370,0.43939746528151974
11371,11371,0.43942268485681435
11372,11372,0.43944790241442316
11373,11373,0.4394731179543582
11374,11374,0.4394983314766316
11375,11375,0.4395235429812553
11376,11376,0.4395487524682415
11377,11377,0.4395739599376022
11378,11378,0.4395991653893494
11379,11379,0.43962436882349526
11380,11380,0.43964957024005186
11381,11381,0.4396747696390312
11382,11382,0.4396999670204453
11383,11383,0.43972516238430626
11384,11384,0.43975035573062626
11385,11385,0.4397755470594171
11386,11386,0.43980073637069106
11387,11387,0.4398259236644601
11388,11388,0.43985110894073626
11389,11389,0.43987629219953167
11390,11390,0.43990147344085834
11391,11391,0.43992665266472825
11392,11392,0.4399518298711535
11393,11393,0.4399770050601461
11394,11394,0.4400021782317182
11395,11395,0.4400273493858818
11396,11396,0.4400525185226489
11397,11397,0.44007768564203154
11398,11398,0.4401028507440418
11399,11399,0.4401280138286917
11400,11400,0.44015317489599326
11401,11401,0.44017833394595857
11402,11402,0.4402034909785996
11403,11403,0.4402286459939286
11404,11404,0.4402537989919573
11405,11405,0.44027894997269795
11406,11406,0.44030409893616246
11407,11407,0.440329245882363
11408,11408,0.4403543908113114
11409,11409,0.44037953372301986
11410,11410,0.44040467461750027
11411,11411,0.44042981349476484
11412,11412,0.4404549503548254
11413,11413,0.44048008519769416
11414,11414,0.440505218023383
11415,11415,0.44053034883190406
11416,11416,0.4405554776232693
11417,11417,0.44058060439749075
11418,11418,0.4406057291545804
11419,11419,0.4406308518945503
11420,11420,0.44065597261741246
11421,11421,0.44068109132317895
11422,11422,0.4407062080118617
11423,11423,0.44073132268347276
11424,11424,0.4407564353380243
11425,11425,0.44078154597552804
11426,11426,0.44080665459599616
11427,11427,0.44083176119944073
11428,11428,0.44085686578587363
11429,11429,0.4408819683553069
11430,11430,0.44090706890775266
11431,11431,0.4409321674432227
11432,11432,0.4409572639617293
11433,11433,0.44098235846328426
11434,11434,0.4410074509478996
11435,11435,0.44103254141558745
11436,11436,0.44105762986635966
11437,11437,0.44108271630022833
11438,11438,0.44110780071720546
11439,11439,0.441132883117303
11440,11440,0.441157963500533
11441,11441,0.44118304186690743
11442,11442,0.44120811821643835
11443,11443,0.4412331925491376
11444,11444,0.4412582648650173
11445,11445,0.4412833351640894
11446,11446,0.4413084034463659
11447,11447,0.44133346971185883
11448,11448,0.44135853396058006
11449,11449,0.44138359619254164
11450,11450,0.4414086564077556
11451,11451,0.44143371460623393
11452,11452,0.44145877078798856
11453,11453,0.4414838249530315
11454,11454,0.4415088771013748
11455,11455,0.44153392723303037
11456,11456,0.44155897534801025
11457,11457,0.44158402144632636
11458,11458,0.4416090655279907
11459,11459,0.4416341075930152
11460,11460,0.4416591476414118
11461,11461,0.4416841856731926
11462,11462,0.4417092216883696
11463,11463,0.44173425568695474
11464,11464,0.4417592876689598
11465,11465,0.44178431763439696
11466,11466,0.44180934558327817
11467,11467,0.4418343715156154
11468,11468,0.44185939543142055
11469,11469,0.44188441733070566
11470,11470,0.4419094372134826
11471,11471,0.4419344550797635
11472,11472,0.44195947092956017
11473,11473,0.4419844847628846
11474,11474,0.4420094965797488
11475,11475,0.4420345063801647
11476,11476,0.4420595141641443
11477,11477,0.44208451993169956
11478,11478,0.44210952368284234
11479,11479,0.44213452541758475
11480,11480,0.44215952513593865
11481,11481,0.442184522837916
11482,11482,0.44220951852352874
11483,11483,0.4422345121927888
11484,11484,0.4422595038457083
11485,11485,0.442284493482299
11486,11486,0.44230948110257295
11487,11487,0.4423344667065421
11488,11488,0.4423594502942183
11489,11489,0.44238443186561366
11490,11490,0.44240941142074
11491,11491,0.4424343889596093
11492,11492,0.4424593644822335
11493,11493,0.4424843379886245
11494,11494,0.4425093094787944
11495,11495,0.442534278952755
11496,11496,0.44255924641051825
11497,11497,0.44258421185209607
11498,11498,0.4426091752775005
11499,11499,0.44263413668674334
11500,11500,0.44265909607983667
11501,11501,0.44268405345679235
11502,11502,0.44270900881762226
11503,11503,0.4427339621623384
11504,11504,0.4427589134909527
11505,11505,0.44278386280347715
11506,11506,0.44280881009992357
11507,11507,0.4428337553803039
11508,11508,0.4428586986446301
11509,11509,0.4428836398929141
11510,11510,0.4429085791251678
11511,11511,0.4429335163414032
11512,11512,0.4429584515416321
11513,11513,0.4429833847258665
11514,11514,0.44300831589411843
11515,11515,0.44303324504639957
11516,11516,0.4430581721827221
11517,11517,0.4430830973030976
11518,11518,0.4431080204075383
11519,11519,0.4431329414960559
11520,11520,0.4431578605686626
11521,11521,0.44318277762537
11522,11522,0.4432076926661901
11523,11523,0.4432326056911349
11524,11524,0.4432575167002162
11525,11525,0.44328242569344606
11526,11526,0.4433073326708363
11527,11527,0.44333223763239876
11528,11528,0.4433571405781455
11529,11529,0.4433820415080883
11530,11530,0.4434069404222391
11531,11531,0.44343183732060987
11532,11532,0.4434567322032124
11533,11533,0.44348162507005867
11534,11534,0.4435065159211606
11535,11535,0.4435314047565299
11536,11536,0.4435562915761787
11537,11537,0.4435811763801188
11538,11538,0.44360605916836215
11539,11539,0.4436309399409205
11540,11540,0.4436558186978059
11541,11541,0.44368069543903027
11542,11542,0.4437055701646054
11543,11543,0.44373044287454305
11544,11544,0.4437553135688554
11545,11545,0.44378018224755417
11546,11546,0.4438050489106512
11547,11547,0.44382991355815854
11548,11548,0.44385477619008795
11549,11549,0.44387963680645137
11550,11550,0.4439044954072607
11551,11551,0.4439293519925277
11552,11552,0.4439542065622645
11553,11553,0.44397905911648267
11554,11554,0.44400390965519426
11555,11555,0.44402875817841114
11556,11556,0.44405360468614524
11557,11557,0.44407844917840833
11558,11558,0.4441032916552123
11559,11559,0.4441281321165691
11560,11560,0.4441529705624906
11561,11561,0.4441778069929886
11562,11562,0.444202641408075
11563,11563,0.4442274738077617
11564,11564,0.44425230419206047
11565,11565,0.44427713256098333
11566,11566,0.444301958914542
11567,11567,0.4443267832527485
11568,11568,0.4443516055756145
11569,11569,0.444376425883152
11570,11570,0.4444012441753728
11571,11571,0.44442606045228883
11572,11572,0.444450874713912
11573,11573,0.4444756869602539
11574,11574,0.44450049719132667
11575,11575,0.44452530540714214
11576,11576,0.444550111607712
11577,11577,0.44457491579304825
11578,11578,0.4445997179631627
11579,11579,0.44462451811806725
11580,11580,0.44464931625777365
11581,11581,0.4446741123822938
11582,11582,0.4446989064916395
11583,11583,0.4447236985858227
11584,11584,0.44474848866485533
11585,11585,0.44477327672874906
11586,11586,0.4447980627775157
11587,11587,0.44482284681116724
11588,11588,0.4448476288297155
11589,11589,0.4448724088331723
11590,11590,0.4448971868215494
11591,11591,0.44492196279485874
11592,11592,0.4449467367531121
11593,11593,0.4449715086963214
11594,11594,0.4449962786244984
11595,11595,0.44502104653765506
11596,11596,0.4450458124358031
11597,11597,0.4450705763189543
11598,11598,0.4450953381871206
11599,11599,0.44512009804031377
11600,11600,0.44514485587854574
11601,11601,0.4451696117018282
11602,11602,0.4451943655101732
11603,11603,0.44521911730359237
11604,11604,0.4452438670820975
11605,11605,0.4452686148457006
11606,11606,0.44529336059441343
11607,11607,0.4453181043282477
11608,11608,0.4453428460472154
11609,11609,0.4453675857513283
11610,11610,0.44539232344059815
11611,11611,0.4454170591150368
11612,11612,0.4454417927746561
11613,11613,0.4454665244194679
11614,11614,0.4454912540494839
11615,11615,0.445515981664716
11616,11616,0.4455407072651761
11617,11617,0.4455654308508758
11618,11618,0.4455901524218271
11619,11619,0.4456148719780417
11620,11620,0.4456395895195315
11621,11621,0.4456643050463082
11622,11622,0.44568901855838366
11623,11623,0.44571373005576975
11624,11624,0.44573843953847825
11625,11625,0.4457631470065209
11626,11626,0.4457878524599096
11627,11627,0.44581255589865604
11628,11628,0.44583725732277213
11629,11629,0.44586195673226964
11630,11630,0.4458866541271603
11631,11631,0.445911349507456
11632,11632,0.4459360428731685
11633,11633,0.4459607342243096
11634,11634,0.4459854235608911
11635,11635,0.4460101108829248
11636,11636,0.44603479619042247
11637,11637,0.4460594794833959
11638,11638,0.4460841607618569
11639,11639,0.44610884002581735
11640,11640,0.4461335172752889
11641,11641,0.44615819251028344
11642,11642,0.44618286573081267
11643,11643,0.4462075369368884
11644,11644,0.44623220612852244
11645,11645,0.44625687330572666
11646,11646,0.44628153846851265
11647,11647,0.44630620161689233
11648,11648,0.44633086275087747
11649,11649,0.4463555218704799
11650,11650,0.44638017897571125
11651,11651,0.4464048340665834
11652,11652,0.44642948714310815
11653,11653,0.44645413820529717
11654,11654,0.44647878725316237
11655,11655,0.4465034342867154
11656,11656,0.44652807930596805
11657,11657,0.4465527223109321
11658,11658,0.4465773633016194
11659,11659,0.4466020022780417
11660,11660,0.44662663924021073
11661,11661,0.44665127418813827
11662,11662,0.44667590712183614
11663,11663,0.44670053804131604
11664,11664,0.4467251669465897
11665,11665,0.44674979383766894
11666,11666,0.4467744187145655
11667,11667,0.44679904157729117
11668,11668,0.44682366242585775
11669,11669,0.4468482812602769
11670,11670,0.4468728980805605
11671,11671,0.4468975128867202
11672,11672,0.44692212567876777
11673,11673,0.446946736456715
11674,11674,0.4469713452205737
11675,11675,0.4469959519703555
11676,11676,0.4470205567060722
11677,11677,0.4470451594277356
11678,11678,0.4470697601353573
11679,11679,0.4470943588289493
11680,11680,0.4471189555085232
11681,11681,0.4471435501740908
11682,11682,0.4471681428256637
11683,11683,0.4471927334632538
11684,11684,0.44721732208687276
11685,11685,0.4472419086965324
11686,11686,0.4472664932922445
11687,11687,0.4472910758740206
11688,11688,0.4473156564418726
11689,11689,0.44734023499581227
11690,11690,0.44736481153585117
11691,11691,0.4473893860620013
11692,11692,0.44741395857427413
11693,11693,0.44743852907268156
11694,11694,0.4474630975572353
11695,11695,0.44748766402794704
11696,11696,0.4475122284848285
11697,11697,0.4475367909278915
11698,11698,0.4475613513571477
11699,11699,0.4475859097726088
11700,11700,0.44761046617428657
11701,11701,0.4476350205621928
11702,11702,0.4476595729363391
11703,11703,0.44768412329673735
11704,11704,0.44770867164339906
11705,11705,0.4477332179763361
11706,11706,0.44775776229556014
11707,11707,0.4477823046010829
11708,11708,0.44780684489291617
11709,11709,0.4478313831710716
11710,11710,0.44785591943556086
11711,11711,0.4478804536863958
11712,11712,0.4479049859235881
11713,11713,0.44792951614714943
11714,11714,0.4479540443570915
11715,11715,0.44797857055342605
11716,11716,0.4480030947361648
11717,11717,0.4480276169053194
11718,11718,0.4480521370609015
11719,11719,0.44807665520292295
11720,11720,0.44810117133139543
11721,11721,0.4481256854463307
11722,11722,0.4481501975477403
11723,11723,0.4481747076356361
11724,11724,0.44819921571002974
11725,11725,0.4482237217709329
11726,11726,0.44824822581835727
11727,11727,0.4482727278523146
11728,11728,0.4482972278728165
11729,11729,0.44832172587987484
11730,11730,0.44834622187350115
11731,11731,0.4483707158537072
11732,11732,0.4483952078205047
11733,11733,0.4484196977739052
11734,11734,0.44844418571392064
11735,11735,0.44846867164056253
11736,11736,0.44849315555384256
11737,11737,0.4485176374537725
11738,11738,0.44854211734036403
11739,11739,0.4485665952136288
11740,11740,0.44859107107357854
11741,11741,0.4486155449202249
11742,11742,0.4486400167535795
11743,11743,0.44866448657365415
11744,11744,0.4486889543804605
11745,11745,0.44871342017401017
11746,11746,0.4487378839543149
11747,11747,0.44876234572138635
11748,11748,0.4487868054752362
11749,11749,0.4488112632158761
11750,11750,0.44883571894331775
11751,11751,0.44886017265757294
11752,11752,0.4488846243586531
11753,11753,0.44890907404657004
11754,11754,0.4489335217213355
11755,11755,0.448957967382961
11756,11756,0.4489824110314583
11757,11757,0.4490068526668391
11758,11758,0.44903129228911504
11759,11759,0.4490557298982977
11760,11760,0.4490801654943989
11761,11761,0.4491045990774302
11762,11762,0.4491290306474033
11763,11763,0.4491534602043298
11764,11764,0.4491778877482214
11765,11765,0.44920231327908977
11766,11766,0.4492267367969466
11767,11767,0.4492511583018035
11768,11768,0.44927557779367217
11769,11769,0.44929999527256426
11770,11770,0.44932441073849133
11771,11771,0.4493488241914652
11772,11772,0.44937323563149734
11773,11773,0.4493976450585996
11774,11774,0.44942205247278355
11775,11775,0.4494464578740607
11776,11776,0.44947086126244284
11777,11777,0.4494952626379416
11778,11778,0.44951966200056864
11779,11779,0.44954405935033565
11780,11780,0.44956845468725415
11781,11781,0.44959284801133587
11782,11782,0.44961723932259245
11783,11783,0.4496416286210355
11784,11784,0.44966601590667676
11785,11785,0.44969040117952774
11786,11786,0.4497147844396001
11787,11787,0.4497391656869056
11788,11788,0.44976354492145576
11789,11789,0.4497879221432622
11790,11790,0.4498122973523366
11791,11791,0.4498366705486906
11792,11792,0.44986104173233576
11793,11793,0.4498854109032838
11794,11794,0.44990977806154636
11795,11795,0.44993414320713493
11796,11796,0.4499585063400614
11797,11797,0.4499828674603371
11798,11798,0.4500072265679738
11799,11799,0.45003158366298324
11800,11800,0.4500559387453769
11801,11801,0.45008029181516634
11802,11802,0.45010464287236335
11803,11803,0.4501289919169794
11804,11804,0.45015333894902626
11805,11805,0.4501776839685154
11806,11806,0.45020202697545847
11807,11807,0.4502263679698672
11808,11808,0.4502507069517531
11809,11809,0.4502750439211279
11810,11810,0.4502993788780031
11811,11811,0.45032371182239034
11812,11812,0.4503480427543012
11813,11813,0.4503723716737474
11814,11814,0.45039669858074044
11815,11815,0.450421023475292
11816,11816,0.4504453463574136
11817,11817,0.45046966722711695
11818,11818,0.4504939860844136
11819,11819,0.45051830292931516
11820,11820,0.45054261776183324
11821,11821,0.4505669305819794
11822,11822,0.4505912413897653
11823,11823,0.4506155501852025
11824,11824,0.4506398569683026
11825,11825,0.45066416173907736
11826,11826,0.45068846449753813
11827,11827,0.4507127652436967
11828,11828,0.4507370639775645
11829,11829,0.4507613606991532
11830,11830,0.4507856554084745
11831,11831,0.45080994810553987
11832,11832,0.4508342387903609
11833,11833,0.45085852746294913
11834,11834,0.4508828141233163
11835,11835,0.450907098771474
11836,11836,0.45093138140743366
11837,11837,0.4509556620312069
11838,11838,0.4509799406428055
11839,11839,0.45100421724224077
11840,11840,0.4510284918295245
11841,11841,0.45105276440466807
11842,11842,0.45107703496768325
11843,11843,0.4511013035185815
11844,11844,0.4511255700573745
11845,11845,0.4511498345840738
11846,11846,0.45117409709869105
11847,11847,0.45119835760123767
11848,11848,0.4512226160917252
11849,11849,0.45124687257016544
11850,11850,0.4512711270365698
11851,11851,0.4512953794909499
11852,11852,0.45131962993331726
11853,11853,0.4513438783636835
11854,11854,0.4513681247820602
11855,11855,0.4513923691884589
11856,11856,0.4514166115828911
11857,11857,0.4514408519653685
11858,11858,0.4514650903359026
11859,11859,0.4514893266945049
11860,11860,0.4515135610411871
11861,11861,0.4515377933759606
11862,11862,0.4515620236988372
11863,11863,0.4515862520098282
11864,11864,0.4516104783089453
11865,11865,0.45163470259620003
11866,11866,0.4516589248716039
11867,11867,0.45168314513516855
11868,11868,0.4517073633869054
11869,11869,0.45173157962682625
11870,11870,0.4517557938549424
11871,11871,0.45178000607126545
11872,11872,0.4518042162758071
11873,11873,0.45182842446857874
11874,11874,0.45185263064959197
11875,11875,0.4518768348188583
11876,11876,0.45190103697638945
11877,11877,0.4519252371221968
11878,11878,0.45194943525629183
11879,11879,0.4519736313786863
11880,11880,0.4519978254893915
11881,11881,0.4520220175884192
11882,11882,0.4520462076757808
11883,11883,0.45207039575148783
11884,11884,0.452094581815552
11885,11885,0.4521187658679847
11886,11886,0.4521429479087975
11887,11887,0.4521671279380018
11888,11888,0.45219130595560936
11889,11889,0.45221548196163164
11890,11890,0.4522396559560802
11891,11891,0.4522638279389664
11892,11892,0.4522879979103019
11893,11893,0.4523121658700982
11894,11894,0.45233633181836685
11895,11895,0.45236049575511944
11896,11896,0.45238465768036734
11897,11897,0.4524088175941222
11898,11898,0.45243297549639555
11899,11899,0.45245713138719873
11900,11900,0.4524812852665435
11901,11901,0.4525054371344413
11902,11902,0.4525295869909036
11903,11903,0.4525537348359419
11904,11904,0.45257788066956783
11905,11905,0.4526020244917928
11906,11906,0.45262616630262836
11907,11907,0.452650306102086
11908,11908,0.4526744438901773
11909,11909,0.45269857966691374
11910,11910,0.4527227134323068
11911,11911,0.452746845186368
11912,11912,0.4527709749291089
11913,11913,0.4527951026605409
11914,11914,0.45281922838067556
11915,11915,0.45284335208952453
11916,11916,0.45286747378709913
11917,11917,0.4528915934734109
11918,11918,0.45291571114847134
11919,11919,0.452939826812292
11920,11920,0.45296394046488436
11921,11921,0.4529880521062599
11922,11922,0.45301216173643016
11923,11923,0.4530362693554066
11924,11924,0.4530603749632008
11925,11925,0.45308447855982403
11926,11926,0.45310858014528804
11927,11927,0.4531326797196042
11928,11928,0.45315677728278403
11929,11929,0.453180872834839
11930,11930,0.4532049663757806
11931,11931,0.45322905790562035
11932,11932,0.4532531474243697
11933,11933,0.4532772349320402
11934,11934,0.4533013204286433
11935,11935,0.4533254039141905
11936,11936,0.45334948538869324
11937,11937,0.453373564852163
11938,11938,0.4533976423046113
11939,11939,0.4534217177460496
11940,11940,0.4534457911764894
11941,11941,0.45346986259594224
11942,11942,0.4534939320044195
11943,11943,0.4535179994019327
11944,11944,0.4535420647884933
11945,11945,0.45356612816411274
11946,11946,0.4535901895288026
11947,11947,0.4536142488825742
11948,11948,0.4536383062254391
11949,11949,0.45366236155740874
11950,11950,0.4536864148784947
11951,11951,0.45371046618870836
11952,11952,0.4537345154880612
11953,11953,0.4537585627765647
11954,11954,0.4537826080542303
11955,11955,0.4538066513210694
11956,11956,0.4538306925770937
11957,11957,0.4538547318223144
11958,11958,0.453878769056743
11959,11959,0.4539028042803911
11960,11960,0.45392683749327006
11961,11961,0.45395086869539136
11962,11962,0.45397489788676637
11963,11963,0.4539989250674067
11964,11964,0.4540229502373237
11965,11965,0.45404697339652894
11966,11966,0.4540709945450337
11967,11967,0.45409501368284955
11968,11968,0.4541190308099879
11969,11969,0.4541430459264603
11970,11970,0.4541670590322781
11971,11971,0.45419107012745275
11972,11972,0.4542150792119957
11973,11973,0.4542390862859184
11974,11974,0.4542630913492323
11975,11975,0.45428709440194887
11976,11976,0.45431109544407955
11977,11977,0.45433509447563575
11978,11978,0.45435909149662895
11979,11979,0.45438308650707054
11980,11980,0.454407079506972
11981,11981,0.4544310704963448
11982,11982,0.45445505947520026
11983,11983,0.4544790464435499
11984,11984,0.4545030314014052
11985,11985,0.45452701434877746
11986,11986,0.45455099528567816
11987,11987,0.4545749742121188
11988,11988,0.45459895112811066
11989,11989,0.45462292603366544
11990,11990,0.45464689892879434
11991,11991,0.45467086981350885
11992,11992,0.45469483868782035
11993,11993,0.4547188055517404
11994,11994,0.45474277040528027
11995,11995,0.4547667332484515
11996,11996,0.45479069408126543
11997,11997,0.4548146529037336
11998,11998,0.45483860971586726
11999,11999,0.454862564517678
12000,12000,0.4548865173091771
12001,12001,0.45491046809037605
12002,12002,0.4549344168612863
12003,12003,0.45495836362191916
12004,12004,0.45498230837228615
12005,12005,0.4550062511123985
12006,12006,0.45503019184226784
12007,12007,0.45505413056190547
12008,12008,0.45507806727132283
12009,12009,0.45510200197053136
12010,12010,0.45512593465954243
12011,12011,0.45514986533836743
12012,12012,0.45517379400701785
12013,12013,0.455197720665505
12014,12014,0.4552216453138403
12015,12015,0.4552455679520352
12016,12016,0.455269488580101
12017,12017,0.4552934071980493
12018,12018,0.4553173238058913
12019,12019,0.45534123840363844
12020,12020,0.45536515099130215
12021,12021,0.45538906156889386
12022,12022,0.45541297013642495
12023,12023,0.45543687669390676
12024,12024,0.4554607812413507
12025,12025,0.45548468377876816
12026,12026,0.4555085843061706
12027,12027,0.45553248282356934
12028,12028,0.4555563793309758
12029,12029,0.4555802738284013
12030,12030,0.4556041663158574
12031,12031,0.4556280567933552
12032,12032,0.4556519452609065
12033,12033,0.4556758317185224
12034,12034,0.45569971616621424
12035,12035,0.45572359860399353
12036,12036,0.4557474790318716
12037,12037,0.45577135744985986
12038,12038,0.4557952338579696
12039,12039,0.45581910825621236
12040,12040,0.4558429806445994
12041,12041,0.45586685102314206
12042,12042,0.45589071939185183
12043,12043,0.45591458575074
12044,12044,0.45593845009981804
12045,12045,0.45596231243909724
12046,12046,0.45598617276858894
12047,12047,0.4560100310883046
12048,12048,0.45603388739825557
12049,12049,0.45605774169845315
12050,12050,0.4560815939889088
12051,12051,0.45610544426963384
12052,12052,0.45612929254063966
12053,12053,0.4561531388019376
12054,12054,0.456176983053539
12055,12055,0.45620082529545525
12056,12056,0.4562246655276977
12057,12057,0.4562485037502777
12058,12058,0.45627233996320665
12059,12059,0.45629617416649587
12060,12060,0.4563200063601568
12061,12061,0.45634383654420063
12062,12062,0.4563676647186388
12063,12063,0.45639149088348274
12064,12064,0.45641531503874366
12065,12065,0.456439137184433
12066,12066,0.45646295732056213
12067,12067,0.4564867754471424
12068,12068,0.45651059156418505
12069,12069,0.45653440567170156
12070,12070,0.4565582177697032
12071,12071,0.4565820278582013
12072,12072,0.45660583593720727
12073,12073,0.45662964200673245
12074,12074,0.4566534460667881
12075,12075,0.45667724811738564
12076,12076,0.4567010481585364
12077,12077,0.45672484619025167
12078,12078,0.4567486422125428
